id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating,predicted_like
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,94,2024-02-22,0.41768292682926833,0.624496275491513,0.09090909090909091,0.7889849910964131,1.0,0.6237396460243194,0.0,0.09288598943771358,0.3442288049029622,0.7370250097338316,0.2463371693116979,0.8,0,0.44322217
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,90,2024-03-08,0.6554878048780488,0.6519721577726219,0.4545454545454546,0.7412872042737216,1.0,0.0618642243788178,3.064516129032258e-05,0.05560733146940043,0.3013278855975485,0.4798240454632062,0.3219762713434953,0.8,0,0.56275475
2fPvQfGQEZOKtJ9qXeL4x8,I Can Do It With a Broken Heart,Taylor Swift,91,2024-04-19,0.7123983739837398,0.758822811088045,0.0,0.7395064868990078,1.0,0.12373591360209148,0.0,0.13430672051361706,0.2247191011235955,0.5384424212802267,0.3030268470966431,0.8,0,0.5742925
1kbEbBdEgQdQeLXCJh28pJ,Down Bad,Taylor Swift,91,2024-04-19,0.5497967479674798,0.3670370822648268,1.0,0.6752098702620197,1.0,0.5633770223918573,1.0080645161290323e-06,0.07693900797349074,0.17160367722165473,0.6615153297490742,0.38004875458410703,0.8,0,0.37127373
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,90,2024-04-19,0.6077235772357724,0.7028534212561566,0.18181818181818182,0.8540129737980158,1.0,0.015385004181821961,0.0,0.2057574816195506,0.2134831460674157,0.37716318872035326,0.3293446998991408,0.8,0,0.5789595
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,90,2023-11-10,0.9583333333333334,0.5624211340416005,0.18181818181818182,0.8501335538031035,1.0,0.0026082488462841444,2.2076612903225807e-06,0.0760070415242829,0.6189989785495402,0.43484545989247225,0.16119306173798686,0.8,0,0.5798098
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,93,2022-10-14,0.6747967479674798,0.5033988684007001,0.8181818181818182,0.7857733401170185,1.0,0.8038214731944981,0.0,0.07901004452728591,0.8181818181818181,0.4883318283863379,0.239485510836134,0.8,0,0.4053577
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",91,2023-08-25,0.4359756097560976,0.4555704807261774,0.0,0.7599847367082166,1.0,0.5573407600286111,2.0161290322580646e-06,0.08460184322253288,0.15832482124616953,0.32158508197128727,0.3194048947036413,0.8,0,0.46655932
2MjXWroB9wlTG2kqv3avfS,Get It Sexyy,Sexyy Red,85,2024-03-15,0.8241869918699188,0.6458664061545977,0.4545454545454546,0.8272704146527601,0.0,0.09627091984932121,0.0,0.11048980014497256,0.5383043922369765,0.6007265166137865,0.17926397684870043,0.8,0,0.5291465
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,90,2023-03-17,0.8038617886178863,0.7008181707168152,0.5454545454545454,0.8685448995166624,0.0,0.07403735347803099,1.7641129032258064e-06,0.07818162990576784,0.8437180796731357,0.5115770463827426,0.24519849316972514,0.8,0,0.5655039
